,userId,songId,rating
957,BeitdSC8JuthwhzjGrObwA,BjH8Xepc10i6OhCDQdX6og,3.0
958,BeitdSC8JuthwhzjGrObwA,41Kbugm-qmIQTt7unkALYQ,4.0
959,BeitdSC8JuthwhzjGrObwA,hRQS8y-uG2kc8miWVYiLuQ,3.0
971,C2C0GPKvzWWnP57Os9eQ0w,4ugJ4F8jDJ9-2dEiZ47wLg,5.0
972,C2C0GPKvzWWnP57Os9eQ0w,9XelmxS5q9tv7uClvjGqMg,4.0
973,C2C0GPKvzWWnP57Os9eQ0w,M-SS_Kr0zlC7v8kBSRa74g,5.0
974,C2C0GPKvzWWnP57Os9eQ0w,UAMTM6LMA2on079oBMFBPQ,4.0
975,C2C0GPKvzWWnP57Os9eQ0w,m_CqRpEZ2XDH3fp-KFAycQ,4.0
976,C2C0GPKvzWWnP57Os9eQ0w,Rd11Bosr8JkfoUhZLzpuxg,4.0
977,C2C0GPKvzWWnP57Os9eQ0w,y8d90Pt16Nip-B5UXWBP-w,4.0
978,C2C0GPKvzWWnP57Os9eQ0w,3Gt3xskppi9jZuTrwrhLNg,3.0
979,C2C0GPKvzWWnP57Os9eQ0w,GTR39A2jwNIS_NV8q2r_JA,5.0
980,C2C0GPKvzWWnP57Os9eQ0w,aKEEQqL1UFMieilnylI1gw,4.0
981,C2C0GPKvzWWnP57Os9eQ0w,MqYYYNA-ZYvV-1w5qcmMoA,3.0
982,C2C0GPKvzWWnP57Os9eQ0w,jCR-xC4NqoEajjmstqX8sA,4.0
983,C2C0GPKvzWWnP57Os9eQ0w,WCFz9KVJTtIXSVvD5NMYoQ,3.0
984,C2C0GPKvzWWnP57Os9eQ0w,uUEKndnFbHD8mVkGiirtpA,4.0
985,C2C0GPKvzWWnP57Os9eQ0w,HoKXKkW8oC9q8XnjKLulRw,4.0
986,C2C0GPKvzWWnP57Os9eQ0w,0qSKZhVC_BHPuKro4QGWJw,4.0
987,C2C0GPKvzWWnP57Os9eQ0w,PwTsXVAm19AZ0jnAyYSvZA,3.0
988,C2C0GPKvzWWnP57Os9eQ0w,VGWEpMEkzQopS5lUNd06Sw,2.0
989,C2C0GPKvzWWnP57Os9eQ0w,--9e1ONYQuAa-CB_Rrw7Tw,5.0
990,C2C0GPKvzWWnP57Os9eQ0w,eBxQzBFLEPwRCxuiL50SQA,3.0
991,C2C0GPKvzWWnP57Os9eQ0w,gdWy-x5KbCbMrwIwI87mMg,4.0
992,C2C0GPKvzWWnP57Os9eQ0w,GI-CAiZ_Gg3h21PwrANB4Q,4.0
993,C2C0GPKvzWWnP57Os9eQ0w,I6EDDi4-Eq_XlFghcDCUhw,4.0
994,C2C0GPKvzWWnP57Os9eQ0w,UNI1agsPX2k3eJSJVB91nw,5.0
995,C2C0GPKvzWWnP57Os9eQ0w,zcScEL0WEdFkROcnz5379g,4.0
996,C2C0GPKvzWWnP57Os9eQ0w,bQ_wtZvMb__OhprY5bF9aQ,5.0
997,C2C0GPKvzWWnP57Os9eQ0w,YRyYbOSwvHkZsZOLv98oQg,5.0
998,C2C0GPKvzWWnP57Os9eQ0w,HaPwC4nxs6RPfe1pAQkQ4A,4.0
999,C2C0GPKvzWWnP57Os9eQ0w,LNGBEEelQx4zbfWnlc66cw,4.0
1000,C2C0GPKvzWWnP57Os9eQ0w,tQifTiY-vutj8orxcMJKfQ,3.0
1001,C2C0GPKvzWWnP57Os9eQ0w,q-zZgXKAQFLEgMp9ZNllgQ,4.0
1002,C2C0GPKvzWWnP57Os9eQ0w,p3YqOYELqXtLyHz9T49p_w,5.0
1003,C2C0GPKvzWWnP57Os9eQ0w,FNe5PPA9pyj8FjcDefCBpg,4.0
1004,C2C0GPKvzWWnP57Os9eQ0w,XhUec_6-kgPy1_ZYUrzvPQ,3.0
1005,C2C0GPKvzWWnP57Os9eQ0w,Q5olb1x6FGk2oLAlc9p5Lg,3.0
1006,C2C0GPKvzWWnP57Os9eQ0w,e3P9dVUNlTuhlnFOZH3vAw,2.0
1007,C2C0GPKvzWWnP57Os9eQ0w,IT_4EEIbv6Ox1jBRMyE7pg,4.0
1008,C2C0GPKvzWWnP57Os9eQ0w,jfmyj519pg2flxGEQ2xdPg,4.0
1009,C2C0GPKvzWWnP57Os9eQ0w,2iTsRqUsPGRH1li1WVRvKQ,4.0
1021,CDvhiRiczAq0M5pktyiyog,YavRvjbLsvh4DYDJPAfJIA,3.0
1022,CDvhiRiczAq0M5pktyiyog,x8O-Mll5ksDpeIgtA0XY-w,3.0
1023,CDvhiRiczAq0M5pktyiyog,tVr8OKk9B3ox89bTIO4GPQ,3.0
1024,CDvhiRiczAq0M5pktyiyog,5Dccw539NNtnyCgTu5ed5A,3.0
1025,CDvhiRiczAq0M5pktyiyog,6kkxRV8H9SQLybj0xnEbMw,4.0
1027,CDvhiRiczAq0M5pktyiyog,AJq3UhhYk3yFv57c-1ML5A,3.0
1029,CDvhiRiczAq0M5pktyiyog,KskYqH1Bi7Z_61pH6Om8pg,3.0
1030,CDvhiRiczAq0M5pktyiyog,cyzOijFJ82cae6qH6L8vuw,5.0
1031,CDvhiRiczAq0M5pktyiyog,hRQS8y-uG2kc8miWVYiLuQ,4.0
1032,CDvhiRiczAq0M5pktyiyog,w5CSi-An5meLnxjKSFn0wQ,4.0
1033,CDvhiRiczAq0M5pktyiyog,VG0nWxGsPixYLsyi49gyxQ,4.0
1034,CDvhiRiczAq0M5pktyiyog,osu1j_Lg8R9brpuMMn3a3A,5.0
1036,CDvhiRiczAq0M5pktyiyog,bMZBkFrTI6uSYQB6XYnvnw,4.0
1048,CNaaizAUc2c4WIb1M3BBPw,fL2vdjn-ApNcsVntxtg4Dg,3.0
1049,CNaaizAUc2c4WIb1M3BBPw,jfmyj519pg2flxGEQ2xdPg,4.0
1050,CNaaizAUc2c4WIb1M3BBPw,Aaywarn83SRxwXOYyXcJuw,4.0
1051,CNaaizAUc2c4WIb1M3BBPw,LNGBEEelQx4zbfWnlc66cw,5.0
1052,CNaaizAUc2c4WIb1M3BBPw,I-5qHCVwT7k_KH67-YOx3A,4.0
1053,CNaaizAUc2c4WIb1M3BBPw,HoKXKkW8oC9q8XnjKLulRw,5.0
1054,CNaaizAUc2c4WIb1M3BBPw,PDIh1lVtKlUqPJROXYJQvQ,4.0
1055,CNaaizAUc2c4WIb1M3BBPw,A5Rkh7UymKm0_Rxm9K2PJw,3.0
1056,CNaaizAUc2c4WIb1M3BBPw,MNaPOkqm2vKeNG8EqkZWCg,4.0
1069,CQZpblGIHeMlD7KqNP7J7Q,tA5mqEP68qjbTFK9c14D7A,4.0
1070,CQZpblGIHeMlD7KqNP7J7Q,2iTsRqUsPGRH1li1WVRvKQ,3.0
1071,CQZpblGIHeMlD7KqNP7J7Q,966W5oXOBW0ZWhNYy0yjcA,4.0
1072,CQZpblGIHeMlD7KqNP7J7Q,vzrcPqSdRY41GoO5DR5pYA,3.0
1073,CQZpblGIHeMlD7KqNP7J7Q,UNI1agsPX2k3eJSJVB91nw,4.0
1074,CQZpblGIHeMlD7KqNP7J7Q,vx4YAA02Qz6khRD1fZ1MFA,4.0
1075,CQZpblGIHeMlD7KqNP7J7Q,TVKenh65WwJX3zEr36zKCA,4.0
1076,CQZpblGIHeMlD7KqNP7J7Q,u3nwislXMKKwkpHAXAArbQ,2.0
1077,CQZpblGIHeMlD7KqNP7J7Q,FNe5PPA9pyj8FjcDefCBpg,4.0
1078,CQZpblGIHeMlD7KqNP7J7Q,vOMDU31gdylrzBhAKC9QbA,5.0
1079,CQZpblGIHeMlD7KqNP7J7Q,sqRX-XLlhx4rs2c1TpBf8A,4.0
1080,CQZpblGIHeMlD7KqNP7J7Q,wYrkCpUlxhb89nnNGUX4AA,4.0
1093,Cfwvos6oFlDquGiI2Qy1gQ,5QNXZcclknB2PkfeN7FJWQ,5.0
1095,Cfwvos6oFlDquGiI2Qy1gQ,0Hcks5q-DgJbDlmEWolx4A,3.0
1096,Cfwvos6oFlDquGiI2Qy1gQ,HaPwC4nxs6RPfe1pAQkQ4A,5.0
1097,Cfwvos6oFlDquGiI2Qy1gQ,krPKgiC0EolDhSHz3kLp6g,5.0
1098,Cfwvos6oFlDquGiI2Qy1gQ,zcScEL0WEdFkROcnz5379g,3.0
1099,Cfwvos6oFlDquGiI2Qy1gQ,bMZBkFrTI6uSYQB6XYnvnw,5.0
1100,Cfwvos6oFlDquGiI2Qy1gQ,ZtsnwjxjzMUI6tDZNrJUeA,4.0
1101,Cfwvos6oFlDquGiI2Qy1gQ,-INdswGdyRyy72xXHalNbg,4.0
1102,Cfwvos6oFlDquGiI2Qy1gQ,IJUCRd5v-XLkcGrKjb8IfA,4.0
1103,Cfwvos6oFlDquGiI2Qy1gQ,CzCAKGjSGt75ZhNqScRagQ,5.0
1104,Cfwvos6oFlDquGiI2Qy1gQ,AJq3UhhYk3yFv57c-1ML5A,3.0
1117,D3fOi-5w4intrUTWXzIQew,zcScEL0WEdFkROcnz5379g,4.0
1118,D3fOi-5w4intrUTWXzIQew,EhuKnhTKJTm_EZ_QGe7PvQ,4.0
1120,D3fOi-5w4intrUTWXzIQew,IJGrBQyYpCBkbZx65H5J5g,4.0
1121,D3fOi-5w4intrUTWXzIQew,I-5qHCVwT7k_KH67-YOx3A,4.0
1122,D3fOi-5w4intrUTWXzIQew,966W5oXOBW0ZWhNYy0yjcA,3.0
1123,D3fOi-5w4intrUTWXzIQew,auTNigMttjBBTj1MNxOeFQ,5.0
1124,D3fOi-5w4intrUTWXzIQew,5Dccw539NNtnyCgTu5ed5A,5.0
1125,D3fOi-5w4intrUTWXzIQew,pik4ebdFa0UcUhnNkivFcg,5.0
1126,D3fOi-5w4intrUTWXzIQew,2iTsRqUsPGRH1li1WVRvKQ,5.0
1127,D3fOi-5w4intrUTWXzIQew,LNGBEEelQx4zbfWnlc66cw,4.0
1128,D3fOi-5w4intrUTWXzIQew,LNOnYo13ggdoEGD-syYHIA,5.0
1129,D3fOi-5w4intrUTWXzIQew,awI4hHMfa7H0Xf0-ChU5hg,5.0
1130,D3fOi-5w4intrUTWXzIQew,gRCEObNuHtI61xR32ytqNQ,4.0
1142,D43OWyfzIQjL8feJpYh2SQ,6kkxRV8H9SQLybj0xnEbMw,5.0
1143,D43OWyfzIQjL8feJpYh2SQ,A5Rkh7UymKm0_Rxm9K2PJw,5.0
1144,D43OWyfzIQjL8feJpYh2SQ,0qSKZhVC_BHPuKro4QGWJw,5.0
1145,D43OWyfzIQjL8feJpYh2SQ,5Dccw539NNtnyCgTu5ed5A,5.0
1146,D43OWyfzIQjL8feJpYh2SQ,uUEKndnFbHD8mVkGiirtpA,5.0
1147,D43OWyfzIQjL8feJpYh2SQ,4n-dVQjgPPSg_xxuLB_QLQ,5.0
1148,D43OWyfzIQjL8feJpYh2SQ,SeNOJ2zYHziptxLuiRINLg,5.0
1150,D43OWyfzIQjL8feJpYh2SQ,-INdswGdyRyy72xXHalNbg,4.0
1151,D43OWyfzIQjL8feJpYh2SQ,WpI5MZC3XzlTpcUOKXzCbA,5.0
1152,D43OWyfzIQjL8feJpYh2SQ,I-5qHCVwT7k_KH67-YOx3A,4.0
1153,D43OWyfzIQjL8feJpYh2SQ,krPKgiC0EolDhSHz3kLp6g,5.0
1154,D43OWyfzIQjL8feJpYh2SQ,-wCtRhzWJ40Z4F8mmg7kWg,5.0
1155,D43OWyfzIQjL8feJpYh2SQ,CVKOPzBVOj3_apFUmZ9ZWw,1.0
1156,D43OWyfzIQjL8feJpYh2SQ,pyqnGlIfP9Zw8LLxBjyAiA,4.0
1157,D43OWyfzIQjL8feJpYh2SQ,9cw870n3gsGikVoOT5YOYg,5.0
1158,D43OWyfzIQjL8feJpYh2SQ,axnI-1l2a_kydvL12-toIQ,5.0
1170,DWfos3PxcrkqAJoAZHEg3A,1Df5WnLX3DqN6ymlhqznaQ,4.0
1171,DWfos3PxcrkqAJoAZHEg3A,IT_4EEIbv6Ox1jBRMyE7pg,5.0
1172,DWfos3PxcrkqAJoAZHEg3A,6xgcHeLad-VaoTIQewK84A,3.0
1173,DWfos3PxcrkqAJoAZHEg3A,gO_z_5FQVHLCiJjOsfE1fg,2.0
1174,DWfos3PxcrkqAJoAZHEg3A,3Gt3xskppi9jZuTrwrhLNg,5.0
1175,DWfos3PxcrkqAJoAZHEg3A,UNI1agsPX2k3eJSJVB91nw,5.0
1176,DWfos3PxcrkqAJoAZHEg3A,m_CqRpEZ2XDH3fp-KFAycQ,4.0
1177,DWfos3PxcrkqAJoAZHEg3A,-Ylpy3VyRWwubf9dysuwjQ,4.0
1178,DWfos3PxcrkqAJoAZHEg3A,Lau3N654yNyWdIIybea1uA,4.0
1179,DWfos3PxcrkqAJoAZHEg3A,A5Rkh7UymKm0_Rxm9K2PJw,4.0
1191,DeVGAiOf2mHVUDfxvuhVlQ,gRCEObNuHtI61xR32ytqNQ,3.0
1192,DeVGAiOf2mHVUDfxvuhVlQ,awI4hHMfa7H0Xf0-ChU5hg,5.0
1193,DeVGAiOf2mHVUDfxvuhVlQ,vDhifJNAtVFGjqJM5hFQkg,3.0
1194,DeVGAiOf2mHVUDfxvuhVlQ,rvnTFEq7R2ZHg0_CYbBNFw,5.0
1195,DeVGAiOf2mHVUDfxvuhVlQ,5TY6bUT3bbl9aHItiIXXqw,5.0
1196,DeVGAiOf2mHVUDfxvuhVlQ,jCR-xC4NqoEajjmstqX8sA,4.0
1197,DeVGAiOf2mHVUDfxvuhVlQ,Rd11Bosr8JkfoUhZLzpuxg,5.0
1198,DeVGAiOf2mHVUDfxvuhVlQ,osu1j_Lg8R9brpuMMn3a3A,5.0
1199,DeVGAiOf2mHVUDfxvuhVlQ,Cde8PHRM5c359-dnCUk7KQ,4.0
1200,DeVGAiOf2mHVUDfxvuhVlQ,fL2vdjn-ApNcsVntxtg4Dg,3.0
1201,DeVGAiOf2mHVUDfxvuhVlQ,tWasMHaS6ZD-xRhevpoqkw,3.0
1202,DeVGAiOf2mHVUDfxvuhVlQ,6kkxRV8H9SQLybj0xnEbMw,4.0
1203,DeVGAiOf2mHVUDfxvuhVlQ,0QzCeORfF8EY34UODWRV9A,4.0
1204,DeVGAiOf2mHVUDfxvuhVlQ,WCFz9KVJTtIXSVvD5NMYoQ,2.0
1205,DeVGAiOf2mHVUDfxvuhVlQ,inlFU8EIUAoSeqLfzghakw,5.0
1206,DeVGAiOf2mHVUDfxvuhVlQ,JpgVl3d20CMRNjf1DVnzGA,5.0
1207,DeVGAiOf2mHVUDfxvuhVlQ,UTXNr62dGSK-tet8OeXUcQ,2.0
1208,DeVGAiOf2mHVUDfxvuhVlQ,DYuOxkW4DtlJsTHdxdXSlg,5.0
1209,DeVGAiOf2mHVUDfxvuhVlQ,BjH8Xepc10i6OhCDQdX6og,5.0
1210,DeVGAiOf2mHVUDfxvuhVlQ,uUEKndnFbHD8mVkGiirtpA,5.0
1211,DeVGAiOf2mHVUDfxvuhVlQ,So132GP_uy3XbGs0KNyzyw,4.0
1212,DeVGAiOf2mHVUDfxvuhVlQ,A5Rkh7UymKm0_Rxm9K2PJw,5.0
1213,DeVGAiOf2mHVUDfxvuhVlQ,g8oxQ1Ji9mr9PMjhEfaWSg,4.0
1214,DeVGAiOf2mHVUDfxvuhVlQ,tQifTiY-vutj8orxcMJKfQ,5.0
1215,DeVGAiOf2mHVUDfxvuhVlQ,2iTsRqUsPGRH1li1WVRvKQ,4.0
1216,DeVGAiOf2mHVUDfxvuhVlQ,MqIgMLUdD53r_dmx1goYJg,4.0
1217,DeVGAiOf2mHVUDfxvuhVlQ,OPxWcHK96_cbmiF7legDnA,5.0
1218,DeVGAiOf2mHVUDfxvuhVlQ,bMZBkFrTI6uSYQB6XYnvnw,5.0
1219,DeVGAiOf2mHVUDfxvuhVlQ,Q5olb1x6FGk2oLAlc9p5Lg,4.0
1232,DoRCeCcJbrsM2BiAKj3trA,1Df5WnLX3DqN6ymlhqznaQ,3.0
1233,DoRCeCcJbrsM2BiAKj3trA,y8d90Pt16Nip-B5UXWBP-w,4.0
1234,DoRCeCcJbrsM2BiAKj3trA,fHM09_y3QX3n4a_bIFbk_w,3.0
1235,DoRCeCcJbrsM2BiAKj3trA,A5Rkh7UymKm0_Rxm9K2PJw,4.0
1236,DoRCeCcJbrsM2BiAKj3trA,oEkOj9NXJFrjFn3NBB_jpA,3.0
1237,DoRCeCcJbrsM2BiAKj3trA,tJ9-u9MfpVbX4X2miIJ71w,4.0
1238,DoRCeCcJbrsM2BiAKj3trA,5zDP3Y2hdh6GJL9DVbQ2KA,3.0
1239,DoRCeCcJbrsM2BiAKj3trA,GTR39A2jwNIS_NV8q2r_JA,3.0
1240,DoRCeCcJbrsM2BiAKj3trA,OHFH6ALQqq35NiEbD1eXuw,3.0
1241,DoRCeCcJbrsM2BiAKj3trA,zcScEL0WEdFkROcnz5379g,5.0
1242,DoRCeCcJbrsM2BiAKj3trA,PSRZaGGxXmOmabL2si8pKw,3.0
1243,DoRCeCcJbrsM2BiAKj3trA,iiIXOU0L-KUCjuNES2e6Cw,4.0
1244,DoRCeCcJbrsM2BiAKj3trA,L5Fe8i1__depDJtl3SAXgQ,4.0
1245,DoRCeCcJbrsM2BiAKj3trA,IJGrBQyYpCBkbZx65H5J5g,4.0
1246,DoRCeCcJbrsM2BiAKj3trA,NYwcx_ty7J_ZKMaZpdIkYw,5.0
1247,DoRCeCcJbrsM2BiAKj3trA,uUEKndnFbHD8mVkGiirtpA,3.0
1259,FEwPxhjdVKxSPVQQAHX2gg,DkZuVzYuylBanEsWK7mNGw,5.0
1260,FEwPxhjdVKxSPVQQAHX2gg,I6EDDi4-Eq_XlFghcDCUhw,5.0
1261,FEwPxhjdVKxSPVQQAHX2gg,tQifTiY-vutj8orxcMJKfQ,5.0
1262,FEwPxhjdVKxSPVQQAHX2gg,6xgcHeLad-VaoTIQewK84A,4.0
1263,FEwPxhjdVKxSPVQQAHX2gg,PDIh1lVtKlUqPJROXYJQvQ,5.0
1264,FEwPxhjdVKxSPVQQAHX2gg,S599hCA4kJJO3_b6SRFKoA,2.0
1265,FEwPxhjdVKxSPVQQAHX2gg,sqRX-XLlhx4rs2c1TpBf8A,5.0
1266,FEwPxhjdVKxSPVQQAHX2gg,2iTsRqUsPGRH1li1WVRvKQ,4.0
1267,FEwPxhjdVKxSPVQQAHX2gg,a192hdM0_UVCYLwPJv1Qwg,2.0
1268,FEwPxhjdVKxSPVQQAHX2gg,0Hcks5q-DgJbDlmEWolx4A,2.0
1269,FEwPxhjdVKxSPVQQAHX2gg,KskYqH1Bi7Z_61pH6Om8pg,4.0
1270,FEwPxhjdVKxSPVQQAHX2gg,rZwq4LBO0p9m9zJ2zSEKNQ,3.0
1271,FEwPxhjdVKxSPVQQAHX2gg,bgXb5YYzQvHXmM8owZB4fQ,4.0
1272,FEwPxhjdVKxSPVQQAHX2gg,R3TC2oq8fQK9c9BNMZ-ynA,3.0
1273,FEwPxhjdVKxSPVQQAHX2gg,n_o2DAmDBAZ-RjVDSY-5uQ,4.0
1275,FEwPxhjdVKxSPVQQAHX2gg,bvGdqJ-SeGdIHX-HEabwlg,4.0
1276,FEwPxhjdVKxSPVQQAHX2gg,eh127ASMZstrELE0K0XADw,4.0
1277,FEwPxhjdVKxSPVQQAHX2gg,44kd3YdkhXj5XiSPs5XNjQ,3.0
1278,FEwPxhjdVKxSPVQQAHX2gg,cgZOP1ZUBOZmEQMSJ53oiQ,4.0
1279,FEwPxhjdVKxSPVQQAHX2gg,Ec9CBmL3285XkeHaNp-bSQ,4.0
1280,FEwPxhjdVKxSPVQQAHX2gg,w5CSi-An5meLnxjKSFn0wQ,3.0
1281,FEwPxhjdVKxSPVQQAHX2gg,7wHLFohwCw8l6WS-feLjeg,5.0
1282,FEwPxhjdVKxSPVQQAHX2gg,tJ9-u9MfpVbX4X2miIJ71w,4.0
1283,FEwPxhjdVKxSPVQQAHX2gg,8FUzCm4Q13MJMX7N6ftmQw,4.0
1284,FEwPxhjdVKxSPVQQAHX2gg,HaPwC4nxs6RPfe1pAQkQ4A,4.0
1285,FEwPxhjdVKxSPVQQAHX2gg,anQSLdujUOp0sTCmIBi2Tg,3.0
1297,FIk4lQQu1eTe2EpzQ4xhBA,FCP5hYaTtn6dkpmZ_NTvEw,4.0
1298,FIk4lQQu1eTe2EpzQ4xhBA,6kkxRV8H9SQLybj0xnEbMw,4.0
1299,FIk4lQQu1eTe2EpzQ4xhBA,LNOnYo13ggdoEGD-syYHIA,3.0
1300,FIk4lQQu1eTe2EpzQ4xhBA,mjhwLcuoenVW8oFhcNmlHA,4.0
1301,FIk4lQQu1eTe2EpzQ4xhBA,uUEKndnFbHD8mVkGiirtpA,4.0
1302,FIk4lQQu1eTe2EpzQ4xhBA,A5Rkh7UymKm0_Rxm9K2PJw,4.0
1303,FIk4lQQu1eTe2EpzQ4xhBA,5TY6bUT3bbl9aHItiIXXqw,4.0
1304,FIk4lQQu1eTe2EpzQ4xhBA,bQ_wtZvMb__OhprY5bF9aQ,5.0
1305,FIk4lQQu1eTe2EpzQ4xhBA,D1BrHyiZON7u_ef-qt4_Uw,4.0
1306,FIk4lQQu1eTe2EpzQ4xhBA,VGWEpMEkzQopS5lUNd06Sw,4.0
1307,FIk4lQQu1eTe2EpzQ4xhBA,vDhifJNAtVFGjqJM5hFQkg,3.0
1308,FIk4lQQu1eTe2EpzQ4xhBA,PSRZaGGxXmOmabL2si8pKw,5.0
1309,FIk4lQQu1eTe2EpzQ4xhBA,XgsIf7s2zM-cC29WUD-NZQ,3.0
1310,FIk4lQQu1eTe2EpzQ4xhBA,9M6eqYZlyBMo8K9QztXcIA,4.0
1311,FIk4lQQu1eTe2EpzQ4xhBA,gtB-1QxTscdPj78UE5sWuQ,4.0
1312,FIk4lQQu1eTe2EpzQ4xhBA,zcScEL0WEdFkROcnz5379g,4.0
1313,FIk4lQQu1eTe2EpzQ4xhBA,Qf6EnIzKqhXQg4YNkVAqHQ,4.0
1314,FIk4lQQu1eTe2EpzQ4xhBA,_QvGAqMmrUIlxpby2Ul5Dg,3.0
1315,FIk4lQQu1eTe2EpzQ4xhBA,ibFdignja_hNpgCjDYP7Ug,4.0
1316,FIk4lQQu1eTe2EpzQ4xhBA,IJUCRd5v-XLkcGrKjb8IfA,4.0
1318,FIk4lQQu1eTe2EpzQ4xhBA,FNe5PPA9pyj8FjcDefCBpg,4.0
1319,FIk4lQQu1eTe2EpzQ4xhBA,LNGBEEelQx4zbfWnlc66cw,2.0
1320,FIk4lQQu1eTe2EpzQ4xhBA,DkZuVzYuylBanEsWK7mNGw,5.0
1321,FIk4lQQu1eTe2EpzQ4xhBA,TqUVH7Ox_3qEkCxCCS_l3Q,4.0
1322,FIk4lQQu1eTe2EpzQ4xhBA,6Vyp-9i1jzwK_bvisuPJpQ,4.0
1334,Fv0e9RIV9jw5TX3ctA1WbA,S599hCA4kJJO3_b6SRFKoA,4.0
1335,Fv0e9RIV9jw5TX3ctA1WbA,_ZSCWjiYNPjnteZDo-AZOg,5.0
1336,Fv0e9RIV9jw5TX3ctA1WbA,QUxzvPrcWSXCKtYcneXIVA,4.0
1337,Fv0e9RIV9jw5TX3ctA1WbA,mjhwLcuoenVW8oFhcNmlHA,5.0
1338,Fv0e9RIV9jw5TX3ctA1WbA,--9e1ONYQuAa-CB_Rrw7Tw,5.0
1339,Fv0e9RIV9jw5TX3ctA1WbA,Cr-ywH3ZjBqCyolXf8BpVA,2.0
1340,Fv0e9RIV9jw5TX3ctA1WbA,FhIeCF6QrsLaRvAeu0oEPQ,5.0
1341,Fv0e9RIV9jw5TX3ctA1WbA,rTS8LsUmNIiXsXydE49tPA,2.0
1342,Fv0e9RIV9jw5TX3ctA1WbA,V94gk_Vx0Ot623UGHG6PrA,4.0
1343,Fv0e9RIV9jw5TX3ctA1WbA,966W5oXOBW0ZWhNYy0yjcA,5.0
1355,G2ToQ5eT91v2hkIT7I4X7g,SeNOJ2zYHziptxLuiRINLg,1.0
1356,G2ToQ5eT91v2hkIT7I4X7g,So132GP_uy3XbGs0KNyzyw,3.0
1357,G2ToQ5eT91v2hkIT7I4X7g,I6EDDi4-Eq_XlFghcDCUhw,5.0
1358,G2ToQ5eT91v2hkIT7I4X7g,R_ZlcX46pPdjhjmfd043LA,5.0
1359,G2ToQ5eT91v2hkIT7I4X7g,DYuOxkW4DtlJsTHdxdXSlg,5.0
1360,G2ToQ5eT91v2hkIT7I4X7g,q-zZgXKAQFLEgMp9ZNllgQ,5.0
1375,GOTjwdXD6bNZ-_qjY7GYYw,eBxQzBFLEPwRCxuiL50SQA,5.0
1376,GOTjwdXD6bNZ-_qjY7GYYw,tQifTiY-vutj8orxcMJKfQ,5.0
1377,GOTjwdXD6bNZ-_qjY7GYYw,w12x7UBSSRsdbp3ZqguG3Q,4.0
1378,GOTjwdXD6bNZ-_qjY7GYYw,WCFz9KVJTtIXSVvD5NMYoQ,5.0
1379,GOTjwdXD6bNZ-_qjY7GYYw,1Df5WnLX3DqN6ymlhqznaQ,5.0
1380,GOTjwdXD6bNZ-_qjY7GYYw,dQ4pxV6AxBaD3X4gssg5zg,4.0
1381,GOTjwdXD6bNZ-_qjY7GYYw,41b2SLmjLcxTGLVRxASiDA,5.0
1382,GOTjwdXD6bNZ-_qjY7GYYw,X075p7boJU1j1JNHUj5UQQ,4.0
1383,GOTjwdXD6bNZ-_qjY7GYYw,kgw8nBO9ZMRhukfnJd6bxg,4.0
1384,GOTjwdXD6bNZ-_qjY7GYYw,Aaywarn83SRxwXOYyXcJuw,1.0
1385,GOTjwdXD6bNZ-_qjY7GYYw,EhuKnhTKJTm_EZ_QGe7PvQ,3.0
1386,GOTjwdXD6bNZ-_qjY7GYYw,ZIUs7gncPOX0OXr1ZYviAQ,4.0
1388,GOTjwdXD6bNZ-_qjY7GYYw,bQ_wtZvMb__OhprY5bF9aQ,3.0
1389,GOTjwdXD6bNZ-_qjY7GYYw,oi3FWENKZ5y_bDCpEb8yOw,4.0
1390,GOTjwdXD6bNZ-_qjY7GYYw,XhUec_6-kgPy1_ZYUrzvPQ,4.0
1391,GOTjwdXD6bNZ-_qjY7GYYw,E0YuuRpK_4RpaUF7JK3mhg,5.0
1392,GOTjwdXD6bNZ-_qjY7GYYw,SeNOJ2zYHziptxLuiRINLg,4.0
1393,GOTjwdXD6bNZ-_qjY7GYYw,VGWEpMEkzQopS5lUNd06Sw,4.0
1394,GOTjwdXD6bNZ-_qjY7GYYw,BQqwIYQuo2W94smjrBjy5g,4.0
1395,GOTjwdXD6bNZ-_qjY7GYYw,BjH8Xepc10i6OhCDQdX6og,3.0
1396,GOTjwdXD6bNZ-_qjY7GYYw,WpI5MZC3XzlTpcUOKXzCbA,3.0
1397,GOTjwdXD6bNZ-_qjY7GYYw,dPxZI9lrKTl5dvFfnb1_Ig,3.0
1398,GOTjwdXD6bNZ-_qjY7GYYw,mxMwo3zfJwVoCIayeNcA5w,4.0
1399,GOTjwdXD6bNZ-_qjY7GYYw,mU3vlAVzTxgmZUu6F4XixA,5.0
1411,HJj82f-csBI7jjgenwqhvw,EhuKnhTKJTm_EZ_QGe7PvQ,2.0
1412,HJj82f-csBI7jjgenwqhvw,6kkxRV8H9SQLybj0xnEbMw,4.0
1414,HJj82f-csBI7jjgenwqhvw,fL2vdjn-ApNcsVntxtg4Dg,3.0
1415,HJj82f-csBI7jjgenwqhvw,AktuBx1W7c3ZdzwuaOp8xg,2.0
1416,HJj82f-csBI7jjgenwqhvw,DYuOxkW4DtlJsTHdxdXSlg,4.0
1417,HJj82f-csBI7jjgenwqhvw,9M6eqYZlyBMo8K9QztXcIA,3.0
1418,HJj82f-csBI7jjgenwqhvw,mxMwo3zfJwVoCIayeNcA5w,1.0
