,userId,songId,rating
8904,A18U49406IPPIJ,B006BIQBMQ,5.0
25213,A25TQ9UZWFKYZ1,B006BOWPE8,5.0
9149,AC9QEWWN4W9MC,B006BVK70A,5.0
2478,AIFC8R3DKKA7R,B006BZ5OHW,5.0
1892,A2WPL6Y08K6ZQH,B006C248BC,4.0
7724,A1PBO07IVTPS6W,B006C8MUAC,3.0
5114,A1KCUIY8RTA0RT,B006CBH0QI,5.0
30637,AON9MYBQFY3GQ,B006CV6VYK,4.0
3564,A3CQFQ9ZBORLK5,B006CXO86Q,5.0
6329,A17T6V74TFVNO8,B006D1T0JC,3.0
17860,AILI31O5KVSKK,B006D6VIP6,3.0
1677,A39Y702EFQOVNG,B006D9Q3GC,4.0
7880,A25FDSTIHHAFKX,B006DKHRTS,5.0
9936,A3KY5RJPX71812,B006DQWIKK,5.0
1044,AZKDLBTHU2BVZ,B006E7UTFO,4.0
12080,A1QGKOU8NBCD99,B006EB6M2O,5.0
23971,A1HFJ74DRRP925,B006EC5X6O,5.0
2727,A2SLT8Y7RX00I5,B006ECAMY2,5.0
4200,AAOLNBV6A9094,B006EXCXDY,2.0
11130,A82BJ2U2JM515,B006F88Y6S,2.0
1068,AI8ZHTJ1JX1R3,B006FA6YWM,4.0
14873,A2PGU5W0LZGEQG,B006FBRQ3C,5.0
6852,AOGWX2CDI6YZT,B006FCO06W,3.0
19029,A2UMW7F3S4WQV0,B006FCO0NU,5.0
2360,A3S81Y50UL7UZV,B006FCQDNU,5.0
9784,A1CK5O569H9GDD,B006FH7OJW,5.0
33738,AYDLETEYQFTDE,B006FMDVDK,5.0
1197,A1TBTJ8PU087LJ,B006FORO5E,5.0
48801,A1WZJ919GTR84Q,B006FQJ112,3.0
12381,A2P7DIYEPSOJB0,B006FRDI60,5.0
5713,ABDR6IJ93HFIO,B006FS05RY,4.0
16774,A3BWV0LIHLI4FI,B006FTG4P0,5.0
2450,A2QFSYMM4GSCN9,B006FTGQDU,4.0
1225,A2R5TGI1ZJETUA,B006FTKM12,5.0
1247,A1DG75OT3Y49EM,B006FXY9LC,5.0
1894,A20H1M28WLI9J2,B006FZ2H4Q,5.0
11284,AWBX2TOKTLM9A,B006FZBN2I,5.0
1578,A2NPOQXJDJVN0W,B006G3C8SW,4.0
2073,A2FKXU13USTGK0,B006G7Z6VY,5.0
2292,A1YOF7CINOIHR9,B006G8ILJC,2.0
65308,A127OIBPB3U35A,B006G8JZ06,3.0
1202,ALBZ8UY0PPGSB,B006GBU0SO,5.0
14285,A192HRQ8JA5J3M,B006GCE5QQ,5.0
17397,A2D1UK5RSEERPZ,B006GF5U8A,5.0
59972,A1TI3GLFWWSH6V,B006GGXS9C,2.0
3446,A2D1LPEUCTNT8X,B006GHBVGI,5.0
6018,A1ZKYD4UQG34PR,B006GHX5ZS,5.0
9972,A2QIHQ4HE4G9HE,B006GK5BMK,5.0
4618,A3D3HION2ONDKO,B006GWTI4U,5.0
2493,A3KKP755K3XMGX,B006GYTTOM,5.0
8762,A1R5IIPU8FBDUD,B006GZ3JQA,4.0
22988,A117DOFKBQA4WI,B006GZYB26,4.0
1359,A2RFU2WEK9DXMR,B006H0IJ5A,5.0
5203,A206KPWON9V9RG,B006H28IM2,5.0
3753,A395TSYH5M1OP5,B006H3E6EK,5.0
18526,A2LHNJAWSBIYQO,B006H4BE58,4.0
1429,A3IBN3HJ4PGRBF,B006H4CUI8,3.0
27782,A10GDDRKCIZGE6,B006H4DF28,1.0
13138,A2RW68U4HGRJK2,B006H9ZBPC,4.0
22605,A5B0PVIY96RS0,B006HB8HSS,3.0
3948,A3A79B8FRJ64UV,B006HDABKI,5.0
11895,A3JU2ZJDO2GNWH,B006HDD56U,3.0
3927,A3VI1N98XUQ3BL,B006HSH7TG,1.0
43818,A78FFVL0IWSLT,B006HVIYT0,1.0
2709,A33152QEGO2MZN,B006HVIZDK,5.0
1447,A3IBN3HJ4PGRBF,B006HZKSAO,5.0
6860,A2ZCG424VQZFSP,B006I0E8G8,3.0
22991,A2U44VA0G6MNOI,B006IE3W5C,5.0
1279,A1US87X5YUEQ7A,B006IF23YM,4.0
2116,A215IN14OKAE2T,B006INU0TO,3.0
1476,A3MF5GC81U7W4Y,B006IRPV9E,5.0
20147,A3KOP2PGC6BFYJ,B006ITXB44,5.0
6848,A3QW226Q67P7VA,B006IW98KM,4.0
3301,AIH05X9KBQWX4,B006IX7272,5.0
10300,A2S5EPJ451WL3I,B006IX7Q6E,4.0
7998,A2RI4QE6EO29CA,B006IX7QYQ,5.0
4847,A1XID5IBZ9H4H9,B006IX7XQC,5.0
20037,A1LCJ0LFLNQNQN,B006J1K3AG,5.0
15773,A22JD53Q7XKYUN,B006J9GRWQ,5.0
10595,A2TDXCZL8VMX9F,B006J9I5PI,5.0
2486,A2BGDV09HCHX8E,B006JB6XH8,5.0
1231,A2S26YGSVXBCFL,B006JC5BYI,4.0
23884,A3MF5GC81U7W4Y,B006JCM9AC,4.0
17171,A1ZJ80DX83RTJ3,B006JCQCK0,5.0
3156,AJQV53JI74SF1,B006JHU2HY,5.0
2409,A1JCS4CJH3UWCQ,B006JHU3DC,5.0
1492,A13BX9O5UDBILC,B006JKARP8,4.0
1438,A3IBN3HJ4PGRBF,B006JO22G6,5.0
1436,A3IBN3HJ4PGRBF,B006JO232E,4.0
2950,A97RG4XG2R41T,B006JS01MO,4.0
5887,A3BTNXS43GTZDS,B006JTHGBM,5.0
2600,A1H699EWRKDI9K,B006JU0DSE,5.0
8038,A2PYPBC4IFAGXU,B006JUBAFO,5.0
3447,A2FKXU13USTGK0,B006JUMOU4,5.0
13526,A2HBILSFL8MIJO,B006JW37K8,5.0
56746,A1API4F6PWRI7O,B006JW3A8W,5.0
36397,A1G9K487EITY12,B006JW3BSG,4.0
3132,A1QPSY6D9YS0SQ,B006JW3C4Y,4.0
26037,A1TAQ9XUCNV10O,B006JW3CLW,5.0
26033,A1TAQ9XUCNV10O,B006JW3CT4,5.0
48980,A1LLINZDZVBQVB,B006JW6KWA,3.0
21747,A1GR5SRP9SLDPA,B006JWXAW8,5.0
25984,A1EH2S92FHWZRP,B006JXY0CQ,3.0
5677,A1LCJ0LFLNQNQN,B006K42POE,3.0
52183,A48EL3X0S4GU9,B006K6PLOS,4.0
4330,A2A4L5O8BRFG1V,B006KAKZTK,5.0
4826,AHK52VR6L62EN,B006KS2S9W,5.0
9395,A2EBW9DA8QBHRF,B006L9I43O,5.0
5412,A2VGTBXWR2191N,B006LAP76A,4.0
11341,AOGWX2CDI6YZT,B006LAP7G0,4.0
21240,AHQGPMDXLZ15A,B006LAP7RE,5.0
1537,ALBZ8UY0PPGSB,B006LB3HQQ,5.0
18938,A3IWKRAGP0QBTD,B006LC0XW6,5.0
1471,A1LP37SX3W7N7G,B006LD5BOU,1.0
2986,A32UION5ZPO02T,B006LFYRGG,5.0
6721,A1BSO4BDPPFYXU,B006LM2202,5.0
4410,A3C446JLJLP8EY,B006LS2LDO,4.0
1781,A1ZU55TM45Y2R8,B006LVZC7S,2.0
1252,A33YZNZIRA3H97,B006LVZCXM,4.0
1747,A2YT5IO3DKN3AN,B006LVZCXW,2.0
1251,A5JLAU2ARJ0BO,B006LVZDA4,2.0
1282,A5JLAU2ARJ0BO,B006LVZDBS,4.0
1305,A3NOBH42C7UI5M,B006LVZDTA,4.0
1236,A1DG75OT3Y49EM,B006LVZE1W,3.0
3806,ABDR6IJ93HFIO,B006M173LA,5.0
17350,A2VJTRB1S572JZ,B006M5P3SQ,5.0
4350,A141O78M981TWU,B006M5PA8O,3.0
46233,A19CBIC5BXUCHA,B006MA6HZY,5.0
6502,A1RVTF261ZMY4M,B006MCIXLS,3.0
2151,A2EPE0TAJ6XTIF,B006MCJ2ZY,5.0
14089,AVUJQRU5V7HNN,B006MNC8Q8,5.0
1552,A56AUIA2KJ3KQ,B006MUECVA,5.0
8416,A2A6XUR2QTC206,B006MY8GMM,5.0
15726,A1DG75OT3Y49EM,B006N0O7JG,3.0
4033,AGR1V15L6FLMA,B006N1WN50,5.0
5425,A2SPV96SGOEO2,B006N2AYKA,3.0
45155,A2Q94SXE3B5604,B006N4OF9O,5.0
21009,AW26JCJHYGI3I,B006NMV59E,5.0
1487,A2E86GN7S2221D,B006NQONRG,5.0
12686,A13ZDDSCCIOXD4,B006NRZ14O,5.0
2681,A2GZVMW4Q8UTR6,B006NS4FCM,5.0
30144,A1D7XW6L87CXPQ,B006NUJ1BA,5.0
1443,A3IBN3HJ4PGRBF,B006O3M1RW,2.0
1785,AKLLE6W7SKTKX,B006OAXETE,5.0
9405,A1TBTJ8PU087LJ,B006OBSUUG,5.0
3012,A1XID5IBZ9H4H9,B006OF2BKW,5.0
45126,A1NDXNJY0PI76J,B006OF8UB6,5.0
5190,A26FD4U2SMC52A,B006OGNX2Q,3.0
4241,A1ZZ85SS43PCDJ,B006OIOKFS,3.0
8894,AZ5LAA4N0HUWY,B006OK0HJY,5.0
2601,A1H699EWRKDI9K,B006ONLX6M,5.0
5305,A1PLYXT88ARNF2,B006OR6RFU,5.0
51655,A1N9EP459FSV7D,B006OU8JC6,5.0
10067,AMC08VENZPGHT,B006OW4E1E,5.0
3505,A3EOK082Z8DNK9,B006P3WCMA,1.0
2824,A3EYIVK8X73RM9,B006P5BIVE,4.0
2277,A3DZFEICHK5LF2,B006P7G5FQ,1.0
39735,A3AMIGUD1UCDF,B006PABOKO,5.0
20131,AQHXZAFT2UTS8,B006PCCMGM,5.0
2851,A3H7IN7FW22Q7Z,B006PF9460,1.0
18956,A30RKCX9OP17X9,B006PHABRO,4.0
25790,ARQH8XQAFRS2Z,B006PI210I,4.0
3667,A1TJ60Y7ZBO4EK,B006POVZRC,1.0
4519,A3A79B8FRJ64UV,B006PUSYBQ,5.0
2872,A1F7YU6O5RU432,B006PWYB2A,5.0
17571,A117DOFKBQA4WI,B006Q4L8GE,4.0
4349,A2DI61Z9U4L5MT,B006Q5N1ZY,5.0
1523,A1FDSZISWIXH1A,B006Q78ZEY,5.0
1469,A2AY4YUOX2N1BQ,B006QH7JKA,4.0
7439,A1WGDEQCX7C852,B006QMB3KW,5.0
14133,A35IEUCZI097ZA,B006QMZCT0,5.0
5432,AYB1YSWAF8AWN,B006QNKQOU,5.0
4412,A3C446JLJLP8EY,B006QP1124,4.0
2781,A37U4HM0UG7FQ0,B006QRHZJK,5.0
4020,A1MUAG9GYOQQYV,B006QY538I,5.0
2377,A2NSV1LIJRB27U,B006QYWXJA,5.0
9067,A3LT1PMUS0SQJD,B006QYYPTG,3.0
3043,A2D1LPEUCTNT8X,B006R1RU7W,5.0
11418,A2SNHNNHXZRMAC,B006R6CZW2,4.0
14050,A2QCWQEF4IBLCM,B006R7SD9U,4.0
13153,A3JN5Y2S603NN5,B006RAK3JA,1.0
4463,A24SX5G6K3BIII,B006RBK9ZW,5.0
1703,A1LTCG19G04SWV,B006RBZ6LE,1.0
30391,A2CFRQAUJEDQRK,B006RC3L4M,3.0
51667,A1N9EP459FSV7D,B006RCGB76,5.0
7610,AFI9DZBF6JUIW,B006RETSJW,5.0
12872,A3DTBHM6QW06PK,B006RXP6NU,5.0
5344,A17YBCQHZTGUM9,B006SBR4TK,5.0
3199,A3F3B6HY9RJI04,B006SK5HHW,5.0
10463,AHK52VR6L62EN,B006SK5JSO,5.0
1347,A2J8T58Z4X15IO,B006SKHIKG,5.0
1242,ATFBVUXDIRXT6,B006SQ12E8,5.0
13386,A2PYPBC4IFAGXU,B006SVBX56,5.0
7550,A2BDYH9JPMPHIV,B006SVFAYQ,1.0
26657,A35G0TJJUNCQXL,B006T8HY7E,5.0
5039,AMC08VENZPGHT,B006T8JEZ4,5.0
5043,AMC08VENZPGHT,B006T8JT3Q,5.0
4435,A1TUKJZG4RTVKW,B006T8K2S2,5.0
5113,A3ITZ5GXB7GUXO,B006THVIVI,4.0
7533,A10GDDRKCIZGE6,B006THW4RA,4.0
6787,A4PYOAQ2GH8FQ,B006TKDS54,4.0
2382,A1JTTI1KH3DOCY,B006U082JK,4.0
1248,ARBKYIVNYWK3C,B006U0X7UY,4.0
15677,A2PGU5W0LZGEQG,B006U0Y17C,5.0
1442,A3IBN3HJ4PGRBF,B006U38NAK,4.0
30252,APZFN5LG9O81I,B006U6QAL6,5.0
1545,ANFJYYQ0P35CW,B006U9RNT6,4.0
1370,A2D1LPEUCTNT8X,B006UAOE42,5.0
2971,A10N3DDOC3GHW6,B006UKHFXO,5.0
4904,A12VVFSYYMI1HC,B006USG7ZI,4.0
7661,A1KRF81GTI2KKT,B006USTXKO,1.0
12256,A1Y6ZM2LQP32YO,B006UT0R0I,3.0
11928,A16N5DQWZG8H1Y,B006V6N9NM,4.0
29151,A11CLWWNE9XY9O,B006V6VNJY,5.0
42944,AM5HLKCPGL936,B006V70CZ4,5.0
1602,A34UVV757IKPVB,B006VDPDHU,1.0
3516,ARIDN94LOCQFD,B006VFFQG6,5.0
5969,A108BE4UU6EELV,B006VQ3OUA,4.0
11027,A3JU2ZJDO2GNWH,B006VQ6QYQ,5.0
7785,A3K7YJBGSYHGC2,B006VTMPT8,5.0
11059,AI5R4GYYFMAW8,B006VYMHT6,5.0
11056,A269CXI7F2D6YM,B006VYPB8A,5.0
53115,A1AXFMIOSQOU7H,B006W03NVK,4.0
2585,A2925ZY5GWRGME,B006W0DC6Q,5.0
5970,A3ITZ5GXB7GUXO,B006W0ZX1S,4.0
48968,A1LLINZDZVBQVB,B006W2HJIQ,1.0
2398,A2QFSYMM4GSCN9,B006W4PZVC,5.0
17742,A1DMPKJZILK4OQ,B006W5TYHC,5.0
12931,A1GM7XEBIZFCE,B006W9YRC0,5.0
4783,A1OAFXHHRB8BX8,B006WAKZJS,5.0
41689,A1MAYVX9KBDVDD,B006WC0U4G,5.0
4996,A17T6V74TFVNO8,B006WIKDNS,5.0
4281,A3LF2DIRG6LW2M,B006WIXZM4,5.0
6401,A1OGCPMSIVK7G4,B006WJ1L06,5.0
20666,A5L0A7RHUNOXK,B006WJ1L9W,5.0
5186,A22JLC5JEIF5II,B006WJ30NC,5.0
8036,A2PYPBC4IFAGXU,B006WJ32AI,5.0
7073,A2PYPBC4IFAGXU,B006WJ32V2,5.0
1524,ADLVFFE4VBT8,B006WJ6YGW,3.0
29021,A1A4LNNKTGLKLY,B006WMTAYM,5.0
1521,A56AUIA2KJ3KQ,B006WO0YMM,3.0
15740,A3MLMULW2D9UIU,B006WOWHRW,1.0
1816,AJQV53JI74SF1,B006WSTC4Y,5.0
47532,A389HDGBZ66EJ,B006WU788E,5.0
32729,A2WZK3O1VRWCN3,B006WUMYN8,4.0
6472,A32Y8TCPN2IMRJ,B006WVZT3O,5.0
6471,A32Y8TCPN2IMRJ,B006WW5VNQ,5.0
1568,ALOHSZLI9G7BH,B006X1FZXC,5.0
28096,A6WKLX3WII6R5,B006X1YTDO,5.0
22967,A2LSLKVVNQ92A,B006X6EPII,4.0
6545,A2D1UK5RSEERPZ,B006X74XR0,5.0
1382,A3RN0N6TZNJJPJ,B006X7HU02,1.0
1810,A2L9OPJAAEK08Q,B006X7HYWQ,4.0
7937,A3DWO5RJDA430F,B006X9XN9W,4.0
18907,A2LR819CA8IL9Z,B006XKYHX2,4.0
40898,A1BN1MOYQOK5UA,B006Y2VJEY,5.0
55214,A242ADDCE3YB3U,B006Y63Z74,5.0
1505,A3LDPF5FMB782Z,B006YCORR0,5.0
21326,AAWBGX66YXDCI,B006YDFIC2,5.0
1145,A3CW0ZLUO5X2B1,B006YJBITS,4.0
16012,A35SEY4UALINBA,B006YJCPU4,2.0
11402,AKZR5OF8Z60FZ,B006YLWING,5.0
27909,A221CM1VKXWU33,B006YU1X6A,5.0
7613,AFI9DZBF6JUIW,B006YYX9B8,3.0
22314,A38US3BI4PEJ5O,B006YZM332,2.0
1881,A1MRRMHGV3PN5W,B006YZWE6S,5.0
27781,A10GDDRKCIZGE6,B006Z15LXE,1.0
8407,A1XY7ICBWVZLV0,B006Z1NVFE,2.0
3838,A5DSA6ADJYI5Q,B006Z3CGW6,5.0
20866,AC8C9PT59CDW1,B006Z4441G,5.0
52918,A2I3RTZZPO25A9,B006ZD5V46,5.0
1441,A3IBN3HJ4PGRBF,B006ZGB4D0,4.0
15135,A3U63KIYM5RTZX,B006ZO3FDE,4.0
1244,AQIJ3ZEEVCIKU,B006ZPCQBA,4.0
5184,A22JLC5JEIF5II,B006ZRYPS0,5.0
1571,A1X1CEGHTHMBL1,B006ZRYU9O,5.0
20006,A1WQUAWO6DZV7C,B00700V3JK,5.0
3844,A1ZZ85SS43PCDJ,B00701Q628,5.0
1690,A3SGZO3N7MXKPV,B0070DGQW6,3.0
11524,A2FBFEUQ5DAF0M,B0070HVR8U,5.0
25529,A3J0UK0L476MVM,B0070ZX244,5.0
21331,A4F05USD3H5TV,B00710MZOQ,5.0
1516,A2Y4HLFUN7WSJN,B00711Y83G,2.0
2785,A173MU1A9C34KZ,B00713BV48,5.0
12790,A1AXTD50MZEUZQ,B00713P0BS,4.0
1704,A20NC6UBNXMR1S,B007154KNK,5.0
14923,ASTJR9Q07MHDO,B00718Z20W,5.0
16968,AF5F2SXVY6UZZ,B00719F2WO,5.0
1355,A2RFU2WEK9DXMR,B0071AQNVW,5.0
2050,AKLLE6W7SKTKX,B0071AQO3Y,5.0
1468,A380XZNQTFP5CN,B0071AQOHK,5.0
4031,A1HFJ74DRRP925,B0071BHMXE,5.0
25713,A1P6E77ZXS55I8,B0071DGH88,5.0
1580,A11AKJ252ALFON,B0071LN0VC,5.0
18020,A3JN5Y2S603NN5,B0071U4QKW,1.0
8689,A2Q4BL0E6WZSTE,B0071U4T40,5.0
3860,A2FK8ZI1LFZPAW,B00721A2AI,5.0
25855,A1IBIRKI24HDKL,B007250KN8,5.0
1439,A3IBN3HJ4PGRBF,B007257V80,4.0
2703,A34GB2ZA1JLGND,B00727AODC,5.0
1452,A2A5M3WZBZDA2K,B0072NYUUE,5.0
1397,A35UY8DCG2S57T,B0072O4WWE,5.0
2659,A1TBTJ8PU087LJ,B0072ZJVC4,5.0
14653,A1ZXE097B6QNFQ,B00739LP5K,5.0
58987,A2X1PQK8MQO4ZO,B0073BS10K,5.0
58991,A2X1PQK8MQO4ZO,B0073BS7YA,5.0
5594,A1TZWECB1JZLKY,B0073C0QSE,4.0
9536,ACDYTZYTFTBVH,B0073EPXO4,5.0
6397,A680RUE1FDO8B,B0073G6OM2,5.0
50026,A2YYQGRUI9X1H7,B0073W2BVO,5.0
1754,A1O1QV4TEAY0BS,B007403VGO,5.0
4392,AILWN0QU28S1Y,B007404WKI,5.0
21096,AJM0FBTJO2AQL,B00740592S,3.0
35476,A3UEDM32HWLJWC,B007405KCW,5.0
2387,A14MJWI09JEK1A,B007405WMK,5.0
3165,AILWN0QU28S1Y,B007406HOC,5.0
4824,A1LTCG19G04SWV,B00741DPQY,5.0
28515,AFQGNU10DRNBI,B00749TZQU,5.0
29110,ANGGNFE8DXGYC,B00749UPXM,5.0
8913,A3PJJTAKISAFI9,B0074A472G,4.0
65784,A2NBGIUKE54UN8,B0074BDRSA,5.0
24765,AVKKR0GKEWFM6,B0074R0Z3O,1.0
11078,AM54IIJJVLW0C,B0074R1PI8,5.0
58992,A2X1PQK8MQO4ZO,B0074VVQFQ,5.0
58980,A2X1PQK8MQO4ZO,B0074W1KD8,5.0
26029,A1TAQ9XUCNV10O,B0074Y9RLS,5.0
9397,A1TBTJ8PU087LJ,B00754WDP4,4.0
3536,A1FY88IR8I2EI8,B00756MYLU,5.0
11093,A24KP9Z9CO8JJV,B0075AL200,4.0
20998,AW26JCJHYGI3I,B0075CKVPU,5.0
5601,ABDR6IJ93HFIO,B0075WLO60,5.0
3154,AJQV53JI74SF1,B0075Y7DFY,5.0
3266,A2C6MCD8DTHR7O,B0075YBO0E,2.0
9019,ABMSLII8V1XO6,B0076529QA,5.0
1354,A2WB7LZ595CR50,B00766BF1E,5.0
1496,ABDR6IJ93HFIO,B00766BG90,5.0
2555,A1T2ZO4ARVSUGE,B0076E3EWE,1.0
1350,A2NPOQXJDJVN0W,B0076GKFWE,1.0
5232,A25VM2WN7OPYR4,B0076GM76G,4.0
13068,A11AKJ252ALFON,B0076ML4LY,4.0
4786,A273KT0BQJCAXE,B0076NP16M,5.0
2949,A20H1M28WLI9J2,B0076P4IXC,1.0
9226,A395TSYH5M1OP5,B0076YVKJS,2.0
1912,A2O421DTA8J0RW,B0076Z3FSQ,5.0
1258,A1901NTE8LFJF6,B0076Z3FUY,2.0
1508,A2Y4HLFUN7WSJN,B00771CRYC,5.0
6643,A2NYK9KWFMJV4Y,B00771G040,5.0
1221,A1901NTE8LFJF6,B0077DEYBE,4.0
1222,A1901NTE8LFJF6,B0077DEZ4U,4.0
8455,A2EBW9DA8QBHRF,B0077IQ1YW,5.0
2929,A87CILADRIZW0,B0077IQ4EE,5.0
1560,A2L9OPJAAEK08Q,B0077IQA66,3.0
6596,A108BE4UU6EELV,B0077IQD90,5.0
1534,A2L9OPJAAEK08Q,B0077IQHLY,3.0
1250,A1901NTE8LFJF6,B0077PYL9W,4.0
9599,A2BYV7S1QP2YIG,B00782234E,5.0
38977,ABIWW6V0V01L6,B0078KV2RA,5.0
2518,A1MFVAHTT2BHM0,B0078LXM40,4.0
4967,A5DSA6ADJYI5Q,B0078NCGM2,2.0
37456,A321YJNMH71NE9,B0078QUUPE,1.0
11165,A1MUAG9GYOQQYV,B0078TWAJK,5.0
8211,ABIWW6V0V01L6,B0078ZZ6RM,5.0
6683,A3E4H05JS9IUFI,B00792QCE0,4.0
2510,AK1AHFRNSQOOD,B00792VD4O,4.0
3122,A3SGKKMNG4BD0X,B00797A4K8,2.0
2286,A2LNFS11658TS9,B0079G9QNK,5.0
11568,AHRNDSKWH1YBT,B0079LGMB4,5.0
6129,A1B2T9CD4E2OB5,B0079VNZJ6,4.0
4351,A395TSYH5M1OP5,B007A2KFXI,3.0
1730,A273KT0BQJCAXE,B007A4JVFO,4.0
1561,A2L9OPJAAEK08Q,B007A4K4H8,3.0
49440,A2PSN8979BDI39,B007AAZKY4,3.0
5505,A3ITZ5GXB7GUXO,B007ACNVS4,4.0
13664,A2QOF5NJ17TVSP,B007AJ43VG,5.0
15247,A1ZAFSFH867FWL,B007AJZ7EI,4.0
4204,A3AYSYSLHU26U9,B007AMR8TW,2.0
12671,AC7XRTZGNDZNT,B007AQV35S,5.0
2121,ADOR3TR7GDF68,B007BDP0DQ,1.0
21578,A1ZHE8YXC5K5BD,B007BRKC4Y,5.0
2086,A3NOBH42C7UI5M,B007BTV2NW,1.0
15149,A3PNP7BS0CXP29,B007BYDA1O,5.0
6561,A3TAS1AG6FMBQW,B007BYEXZG,5.0
58968,A2X1PQK8MQO4ZO,B007BYMMU4,5.0
8028,A2PYPBC4IFAGXU,B007C00I1W,5.0
1631,A15QYHQH80W30L,B007C8XRJY,1.0
2646,A2503LT8PZIHAD,B007CA38J6,4.0
3552,A1FXA2L044GI8C,B007CJE1VQ,4.0
3051,A2QJBM0VPAS9PF,B007CTO4R2,2.0
3866,AL4YOB7KRVQ9W,B007CTT8NW,5.0
1638,A238UHATX4CC20,B007D0Y150,4.0
1499,A2B4E80M3AWKR8,B007D469TC,4.0
2331,A1P30K8Q896XVG,B007D6J64K,5.0
2000,A3DWO5RJDA430F,B007D7A6M0,5.0
4655,A3D3HION2ONDKO,B007DAIWJG,5.0
10459,A2PYPBC4IFAGXU,B007DBWJ8K,5.0
9550,A2CIQ4VXTSDAD3,B007E6CO6Q,4.0
1357,A1DG75OT3Y49EM,B007EHLA10,4.0
3532,A1O09K4R0YVN3,B007EHUNM2,5.0
4380,A2GCUM04Q1HRFJ,B007EN88ZK,5.0
12176,AGR1V15L6FLMA,B007EN88ZU,5.0
8506,A2GCUM04Q1HRFJ,B007EN8AVM,5.0
31312,A2NZJCQSPGL1T7,B007F23HYW,5.0
1720,A273KT0BQJCAXE,B007F3V3PG,5.0
3414,A1RVTF261ZMY4M,B007F8XJMG,5.0
1416,A3NOBH42C7UI5M,B007F8XJQ2,4.0
11896,A3JU2ZJDO2GNWH,B007F8XNCM,3.0
5285,A2AF0ISXVVB6SP,B007F9XJDY,4.0
28518,AFQGNU10DRNBI,B007FGAS3G,5.0
12711,A13ZDDSCCIOXD4,B007FGH3ZM,5.0
6648,A3NL4I41MB9E91,B007FIGR0M,5.0
3504,A33FHJJDOTOKH3,B007FMYNWW,5.0
3499,A33FHJJDOTOKH3,B007FMZYU2,5.0
2314,A2O421DTA8J0RW,B007FOFY0U,5.0
1860,A2O421DTA8J0RW,B007FZ1BDS,4.0
1646,A1PI8VBCXXSGC7,B007FZN55A,4.0
1344,A3RN0N6TZNJJPJ,B007G2HIC8,4.0
6530,A35X2JJI49OBZP,B007G51X6C,4.0
61881,A23PDNM7QV5VWT,B007GC4IF8,5.0
19815,A3A4IRJS6GD9XD,B007GNNH3Q,3.0
4326,A2A4L5O8BRFG1V,B007GPBU60,2.0
2960,A3CNGFSGC3Y0TA,B007H50VF0,3.0
3030,A680RUE1FDO8B,B007H5O6SS,5.0
1360,A1F9Z42CFF9IAY,B007HBLXI8,4.0
4577,A27FKBCNWY3LKH,B007HBPGJU,5.0
17353,AAOLNBV6A9094,B007HHZQ2G,5.0
13508,A1ZKYD4UQG34PR,B007HJA3PE,5.0
41703,A1MAYVX9KBDVDD,B007HS0X2S,5.0
3307,A5YTGBQJ6Z2EO,B007I4GHFI,5.0
4539,A3A79B8FRJ64UV,B007IE0Z74,5.0
13409,A2EGMRIDOQW80R,B007IFAP6Y,5.0
3089,AQIJ3ZEEVCIKU,B007IIQXTY,5.0
9775,AILWN0QU28S1Y,B007IIT8KU,5.0
11527,A2FBFEUQ5DAF0M,B007IJ7T50,5.0
49320,AXZBNVH1BSXMY,B007IKFUUK,5.0
1576,A1EXGL6L0QQ0M5,B007IMPTNQ,5.0
6354,ACUN4M7SQ7KFV,B007INF67O,1.0
4415,A3C446JLJLP8EY,B007IOCEQY,4.0
16530,A3IMMTF94FLVS5,B007IRF9OA,5.0
1607,A1EVV74UQYVKRY,B007IVZX6K,4.0
65049,A11EAZ7FMRFLJB,B007IXLQ7S,4.0
2190,AWD6SR6I52C5C,B007J3GCBM,5.0
20049,A1LCJ0LFLNQNQN,B007J7IKVI,5.0
8587,A3R94L1YW7XUQ3,B007JLAN32,5.0
48718,AAWBGX66YXDCI,B007JLJNEC,5.0
657,A680RUE1FDO8B,B007JNG4JW,4.0
4760,AV10H5K6VPQIJ,B007JPSEP2,5.0
7320,A1OZ7I3DESX9NP,B007JPX68W,5.0
3400,A3K6MC8NUGAY7C,B007JZGO6S,1.0
4431,A17YBCQHZTGUM9,B007K0T12Q,4.0
7663,A1KRF81GTI2KKT,B007K3R9Y0,5.0
7600,A2PYPBC4IFAGXU,B007K3TIBW,5.0
3053,A2QJBM0VPAS9PF,B007K48E1Q,5.0
1786,A15QYHQH80W30L,B007K5H5D8,5.0
2298,A1E0QRXKP9DKIF,B007K9CA0M,5.0
6431,A2HX3D3MPPASNS,B007KBCD7U,5.0
4348,A2DI61Z9U4L5MT,B007KCKK3S,5.0
17246,A3HLPNMLYXGMK5,B007KDFXNO,3.0
6209,A2W22DUZFKQCM8,B007KLCQP4,3.0
1655,A24KP9Z9CO8JJV,B007KOAX9C,1.0
48991,A1LLINZDZVBQVB,B007KTEDP2,5.0
3466,A82BJ2U2JM515,B007KWXHCY,5.0
1454,A2S26YGSVXBCFL,B007L5NKZO,4.0
36104,A1MFMJRHR2TFVE,B007L5NLQC,5.0
57085,A42JTEHZIJZ67,B007L604LG,1.0
5830,A342SD2VYIW6NR,B007L71GPS,3.0
6333,A3JCBDXNF0ZB66,B007L7PEAG,4.0
